id,name,total_calories,protein_g,carbohydrate_g,fat_g,saturated_fat_g,fiber_g,sugar_g,sodium_mg,cholesterol_mg,servings,meal_type,ingredients_json,nutrition_tags_json
476828,能量绿蔬果昔,394,17.8,64.5,12.7,2.4,12.8,27.2,153.2,7.3,1,snack,"[{""amount"":2,""name"":""亚麻籽"",""unit"":""""},{""amount"":2,""name"":""新鲜羽衣甘蓝"",""unit"":""""},{""amount"":1,""name"":""菠菜"",""unit"":""""},{""amount"":2,""name"":""香蕉"",""unit"":""""},{""amount"":1,""name"":""脱脂原味酸奶"",""unit"":""""},{""amount"":3,""name"":""蜂蜜"",""unit"":""""}]","[""奶昔"",""饮料"",""谷物"",""绿叶蔬菜"",""水果"",""蔬菜"",""犹太洁食"",""少于15分钟"",""简单"",""冰沙""]"
469913,懒人布丁松露球,763.3,19.2,46.8,77.5,47.9,24.9,3.7,47,3.6,1,snack,"[{""amount"":2,""name"":""李子"",""unit"":""""},{""amount"":50,""name"":""黄油"",""unit"":""""},{""amount"":0.5,""name"":""可可粉"",""unit"":""""},{""amount"":0.5,""name"":""白兰地"",""unit"":""""},{""amount"":150,""name"":""巧克力"",""unit"":""""}]","[""圣诞"",""少于30分钟"",""简单"",""甜点""]"
275014,特制牛奶焦糖布丁,651.7,31.9,63.5,30.3,14.9,0,50.2,430.2,597.9,1,snack,"[{""amount"":30,""name"":""鸡蛋"",""unit"":""""},{""amount"":56,""name"":""淡奶"",""unit"":""""},{""amount"":36,""name"":""白糖"",""unit"":""""}]","[""墨西哥"",""甜味"",""少于60分钟"",""烤箱"",""冷藏"",""蒸汽"",""炉灶顶"",""简单"",""便宜"",""甜点""]"
294369,玛丽乡村奶酪甜点,299.7,26,25.2,10.9,8.5,2,15.3,757.5,14.8,4,snack,"[{""amount"":1,""name"":""无糖覆盆子果冻粉"",""unit"":""""},{""amount"":1,""name"":""清凉奶油轻脂版"",""unit"":""""},{""amount"":1,""name"":""新鲜覆盆子"",""unit"":""""},{""amount"":24,""name"":""低脂小凝乳白软干酪"",""unit"":""""}]","[""水果"",""少于4小时"",""简单"",""甜点""]"
176746,豆腐花生酱奶昔,699.7,25.7,76.9,37.5,7.4,7.3,56.3,309.6,0,1,snack,"[{""amount"":0.5,""name"":""嫩豆腐"",""unit"":""""},{""amount"":0.25,""name"":""奶油花生酱"",""unit"":""""},{""amount"":1,""name"":""香蕉"",""unit"":""""},{""amount"":2,""name"":""蜂蜜"",""unit"":""""},{""amount"":1,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""香草"",""unit"":""-2""}]","[""饮料"",""大豆/豆腐"",""豆类"",""低胆固醇"",""健康"",""少于15分钟"",""简单"",""冰沙""]"
351482,果冻魔法奶昔,262.7,26.6,15.6,10.9,6.8,0.1,3.8,175.1,42.1,4,snack,"[{""amount"":4,""name"":""牛奶"",""unit"":""""},{""amount"":3,""name"":""明胶"",""unit"":""""},{""amount"":0.5,""name"":""冰淇淋"",""unit"":""""}]","[""饮料"",""适合幼儿"",""适合儿童"",""甜味"",""少于15分钟"",""简单"",""奶昔""]"
378247,低脂低糖雀巢炼乳,584.4,28.9,116.8,0.6,0.4,0,116.7,429.4,16,4,snack,"[{""amount"":2.6666666666666665,""name"":""白糖"",""unit"":""""},{""amount"":1.5,""name"":""水"",""unit"":""""},{""amount"":1,""name"":""香草"",""unit"":""""}]","[""加拿大"",""非洲"",""亚洲"",""低胆固醇"",""健康"",""高含量..."",""甜味"",""少于15分钟"",""简单"",""甜点""]"
192271,花生酱果酱面包布丁,578,25.5,58.5,29.3,8.6,6,22.6,596.9,281.5,1,snack,"[{""amount"":8,""name"":""巧克力豆"",""unit"":""""},{""amount"":0.5,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.25,""name"":""牛奶"",""unit"":""""},{""amount"":0.5,""name"":""南瓜派香料"",""unit"":""""},{""amount"":0.5,""name"":""肉桂"",""unit"":""""},{""amount"":5,""name"":""白糖"",""unit"":""""},{""amount"":2,""name"":""枫糖浆"",""unit"":""""}]","[""少于60分钟"",""甜点""]"
345138,无糖蛋奶酒,310.5,26.1,47,1.3,0.8,0.1,40.9,788.1,14.8,3,snack,"[{""amount"":1,""name"":""无糖即食香草布丁粉"",""unit"":""""},{""amount"":7,""name"":""脱脂牛奶"",""unit"":""""},{""amount"":1,""name"":""香草"",""unit"":""""},{""amount"":2,""name"":""代糖"",""unit"":""""},{""amount"":1,""name"":""脱脂淡奶"",""unit"":""""}]","[""冬季"",""圣诞"",""少于15分钟"",""简单"",""饮料""]"
399238,自制瑞典鱼形软糖,204.8,25.6,25.9,0.5,0.1,0,0,95.3,0,4,snack,"[{""amount"":1,""name"":""水果味吉利丁"",""unit"":""""},{""amount"":7,""name"":""无味明胶"",""unit"":""""},{""amount"":0.5,""name"":""冷水"",""unit"":""""}]","[""甜点"",""工作日夜晚"",""少于30分钟"",""简单"",""糖果""]"
478822,快乐果冻,312.2,25.3,38.4,7.8,4.5,1.5,37.1,110.5,19.9,1,snack,"[{""amount"":1.75,""name"":""开水"",""unit"":""""},{""amount"":6,""name"":""明胶"",""unit"":""""},{""amount"":16,""name"":""蔓越莓果冻酱"",""unit"":""""},{""amount"":20,""name"":""酸奶油"",""unit"":""""}]","[""水果"",""低胆固醇"",""适合幼儿"",""健康"",""适合儿童"",""家常菜聚餐"",""少于15分钟"",""简单"",""甜点""]"
297279,免烤草莓芝士挞（低脂版）,354.1,26.3,37.6,10.7,3.3,0.7,31.2,795.1,21.1,4,snack,"[{""amount"":0.5,""name"":""脱脂原味酸奶"",""unit"":""""},{""amount"":4,""name"":""迷你全麦饼干派皮"",""unit"":""""},{""amount"":1,""name"":""低脂白软干酪"",""unit"":""""},{""amount"":3.5,""name"":""白糖"",""unit"":""""},{""amount"":0.25,""name"":""三氯蔗糖代糖"",""unit"":""""},{""amount"":0.75,""name"":""香草"",""unit"":""""},{""amount"":0.125,""name"":""肉桂"",""unit"":""""},{""amount"":0.5,""name"":""草莓"",""unit"":""""}]","[""甜点"",""奶酪"",""春季"",""夏季"",""冷藏"",""小型电器"",""少于4小时"",""简单"",""芝士蛋糕""]"
92673,木瓜奶昔,809.2,30,95,36.9,22.4,5.5,44.4,466.7,141.3,1,snack,"[{""amount"":2,""name"":""木瓜"",""unit"":""""},{""amount"":1.5,""name"":""淡奶"",""unit"":""""},{""amount"":2,""name"":""香草冰淇淋"",""unit"":""""},{""amount"":1,""name"":""白糖"",""unit"":""""},{""amount"":0,""name"":""薄荷叶"",""unit"":""""}]","[""饮料"",""水果"",""少于15分钟"",""简单"",""奶昔""]"
510103,千层南瓜蛋白酥皮派,687.1,28.5,98.6,20,9.3,3.3,53.2,794.6,99.7,8,snack,"[{""amount"":2.5,""name"":""黄油"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""无味明胶"",""unit"":""""},{""amount"":1,""name"":""白兰地"",""unit"":""""},{""amount"":2,""name"":""浅红糖"",""unit"":""""},{""amount"":0.75,""name"":""肉桂粉"",""unit"":""""},{""amount"":1,""name"":""姜粉"",""unit"":""""},{""amount"":0.5,""name"":""丁香粉"",""unit"":""""},{""amount"":0.25,""name"":""盐"",""unit"":""""},{""amount"":0.25,""name"":""罐装南瓜泥"",""unit"":""""},{""amount"":14,""name"":""牛奶"",""unit"":""""},{""amount"":0.5,""name"":""鸡蛋"",""unit"":""""},{""amount"":3,""name"":""橙皮屑"",""unit"":""""},{""amount"":1,""name"":""细砂糖"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""酸奶油"",""unit"":""""},{""amount"":0.5,""name"":""塔塔粉"",""unit"":""""},{""amount"":6,""name"":""细砂糖"",""unit"":""""},{""amount"":0.5,""name"":""玉米淀粉"",""unit"":""""}]","[""甜点"",""南瓜"",""蔬菜"",""加拿大"",""圣诞"",""感恩节"",""烘焙"",""烤箱"",""冷藏"",""小型电器"",""少于4小时"",""馅饼""]"
30293,一人份速溶墨西哥可可,288.3,23.3,48.9,1.6,0.9,2.9,44,323.8,12,1,snack,"[{""amount"":0.5,""name"":""细砂糖"",""unit"":""""},{""amount"":1,""name"":""肉桂"",""unit"":""-2""},{""amount"":1.5,""name"":""香草精"",""unit"":""""},{""amount"":0.125,""name"":""开水"",""unit"":""""}]","[""甜点"",""墨西哥"",""低胆固醇"",""高蛋白"",""健康"",""适合儿童"",""高含量..."",""冬季"",""少于15分钟"",""免煮"",""新手厨师"",""简单"",""饮料""]"
499365,哥斯达黎加大麦米饮,868.6,18.1,192.3,3.1,0.9,17.4,51.3,52.1,0,1,snack,"[{""amount"":1,""name"":""长粒米"",""unit"":""""},{""amount"":1,""name"":""大麦"",""unit"":""""},{""amount"":2,""name"":""肉桂棒"",""unit"":""""},{""amount"":10,""name"":""水"",""unit"":""""},{""amount"":0.5,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""香草精"",""unit"":""""},{""amount"":1,""name"":""肉豆蔻粉"",""unit"":""""}]","[""大米"",""谷物"",""哥斯达黎加"",""纯素"",""适合儿童"",""工作日夜晚"",""少于60分钟"",""便宜"",""自制"",""饮料""]"
139454,莓果大黄酥,919.6,11.7,162,29.4,16.1,29.6,89.6,328.5,64.5,2,snack,"[{""amount"":5,""name"":""红糖"",""unit"":""""},{""amount"":2,""name"":""泡打粉"",""unit"":""""},{""amount"":0.5,""name"":""无盐黄油"",""unit"":""""},{""amount"":1,""name"":""中筋面粉"",""unit"":""""},{""amount"":60,""name"":""覆盆子"",""unit"":""""},{""amount"":0.5,""name"":""黑莓"",""unit"":""""},{""amount"":500,""name"":""大黄"",""unit"":""""},{""amount"":250,""name"":""细砂糖"",""unit"":""""},{""amount"":0.5,""name"":""面粉"",""unit"":""""}]","[""覆盆子"",""浆果"",""水果"",""低蛋白"",""健康"",""少于60分钟"",""甜点""]"
115370,贝利甜心巧克力慕斯,906.4,26.8,37.9,86.2,50.4,16.1,8,197.9,517.4,3,snack,"[{""amount"":250,""name"":""巧克力"",""unit"":""""},{""amount"":2,""name"":""百利甜酒"",""unit"":""""},{""amount"":6,""name"":""鸡蛋"",""unit"":""""},{""amount"":142,""name"":""新鲜薄荷"",""unit"":""""}]","[""欧洲"",""犹太洁食"",""冷藏"",""少于4小时"",""甜点""]"
510661,免烤可可燕麦派皮,764.4,18.9,171.1,7.5,2.5,15.1,70.7,167.8,0,1,snack,"[{""amount"":0.25,""name"":""面粉"",""unit"":""""},{""amount"":0.5,""name"":""传统燕麦片"",""unit"":""""},{""amount"":0.75,""name"":""蜂蜜"",""unit"":""""},{""amount"":0.25,""name"":""盐"",""unit"":""""}]","[""低胆固醇"",""健康"",""少于15分钟"",""简单"",""甜点""]"
525974,热巧克力樱桃布朗尼,274.4,16.9,48.7,3,1,10.9,13,104.6,42.9,9,snack,"[{""amount"":2,""name"":""可可粉"",""unit"":""""},{""amount"":0.5,""name"":""细砂糖"",""unit"":""""},{""amount"":0.5,""name"":""全麦面粉"",""unit"":""""},{""amount"":0.25,""name"":""香草"",""unit"":""""},{""amount"":0.25,""name"":""泡打粉"",""unit"":""""},{""amount"":0.25,""name"":""樱桃"",""unit"":""""},{""amount"":2,""name"":""脱脂牛奶"",""unit"":""""},{""amount"":0.5,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.5,""name"":""低脂白软干酪"",""unit"":""""},{""amount"":0.5,""name"":""辣椒粉"",""unit"":""""}]","[""曲奇与布朗尼"",""少于60分钟"",""甜点""]"
19932,搅拌机舒芙蕾,548.3,29.3,38.6,30.4,16.7,1.6,3.4,1488.9,288.1,4,snack,"[{""amount"":8,""name"":""切达干酪（陈年）"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":10,""name"":""鸡蛋"",""unit"":""""},{""amount"":4,""name"":""牛奶"",""unit"":""""},{""amount"":16,""name"":""芥末粉"",""unit"":""""}]","[""甜点"",""奶酪"",""苏格兰"",""欧洲"",""适合儿童"",""家常菜聚餐"",""工作日夜晚"",""烤箱"",""小型电器"",""少于4小时"",""简单"",""便宜"",""面包""]"
531199,鸡肉馅饼（摩洛哥风味）,504.6,25.6,26.4,33.6,7.4,3.8,7.1,703.9,199.1,6,snack,"[{""amount"":1,""name"":""鸡肉"",""unit"":""""},{""amount"":1,""name"":""蒜瓣"",""unit"":""""},{""amount"":2,""name"":""洋葱"",""unit"":""""},{""amount"":1,""name"":""鸡大腿"",""unit"":""""},{""amount"":500,""name"":""欧芹"",""unit"":""-600""},{""amount"":2,""name"":""姜黄"",""unit"":""""},{""amount"":2,""name"":""肉桂"",""unit"":""""},{""amount"":0.5,""name"":""藏红花"",""unit"":""""},{""amount"":1,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""水"",""unit"":""""},{""amount"":1,""name"":""酥皮薄片"",""unit"":""""},{""amount"":2.5,""name"":""糖粉"",""unit"":""""},{""amount"":8,""name"":""肉桂"",""unit"":""""},{""amount"":1,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.25,""name"":""柠檬汁"",""unit"":""""},{""amount"":0.5,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""糖粉"",""unit"":""""}]","[""甜点"",""鸡肉"",""禽肉"",""肉"",""少于4小时"",""馅饼""]"
502178,速释摇摇饮,364,24,42.6,11.5,2.3,2.9,39,340.7,8.2,1,snack,"[{""amount"":0.75,""name"":""脱脂酸奶"",""unit"":""""},{""amount"":0.25,""name"":""淡椰浆"",""unit"":""""},{""amount"":3,""name"":""苹果"",""unit"":""""},{""amount"":4,""name"":""草莓"",""unit"":""""},{""amount"":1,""name"":""亚麻籽粉"",""unit"":""""},{""amount"":1,""name"":""牛油果"",""unit"":""""},{""amount"":2,""name"":""蜂蜜"",""unit"":""""},{""amount"":0.5,""name"":""香草精"",""unit"":""""},{""amount"":1,""name"":""肉桂粉"",""unit"":""""}]","[""奶昔"",""饮料"",""浆果"",""水果"",""不含..."",""少于15分钟"",""小型电器"",""简单"",""一餐即食""]"
500067,梅洛巧克力鹰嘴豆泥,510.1,16,91.9,13.2,2.9,15.7,58.8,697.2,0,2,snack,"[{""amount"":1,""name"":""椰枣"",""unit"":""""},{""amount"":1,""name"":""黑豆"",""unit"":""""},{""amount"":3,""name"":""花生酱"",""unit"":""""},{""amount"":1,""name"":""可可粉"",""unit"":""""},{""amount"":0.5,""name"":""香草"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""蜂蜜"",""unit"":""""},{""amount"":1,""name"":""水"",""unit"":""""}]","[""黑豆"",""豆类"",""花生酱"",""纯素"",""低胆固醇"",""健康"",""少于4小时"",""简单"",""甜点""]"
535551,枸杞南瓜籽椰香巧克力脆片,658.3,19.5,35.6,67.2,38.1,19.8,1.3,28.3,0,4,snack,"[{""amount"":1,""name"":""黑巧克力"",""unit"":""""},{""amount"":0.5,""name"":""无糖椰片"",""unit"":""""},{""amount"":0.5,""name"":""片状海盐"",""unit"":""""}]","[""少于30分钟"",""简单"",""甜点""]"
443247,无酒精桑格利亚潘趣酒,954.8,11.8,245.3,2.9,0.5,26.5,180.1,65.9,0,1,snack,"[{""amount"":2,""name"":""蔓越莓汁"",""unit"":""""},{""amount"":2,""name"":""矿泉水"",""unit"":""""},{""amount"":1,""name"":""鲜榨柠檬汁"",""unit"":""""},{""amount"":4,""name"":""柠檬"",""unit"":""""},{""amount"":0.5,""name"":""青柠"",""unit"":""""},{""amount"":1,""name"":""冷冻蔓越莓"",""unit"":""""},{""amount"":1,""name"":""橙子"",""unit"":""""},{""amount"":2,""name"":""薄荷"",""unit"":""""}]","[""饮料"",""水果"",""西班牙语"",""欧洲"",""低蛋白"",""纯素"",""低胆固醇"",""健康"",""夏季"",""生日"",""少于15分钟"",""潘趣饮料""]"
117553,黑巧克力酱,861.4,20.2,46,90.2,55.8,25.1,1.4,48.5,41.1,1,snack,"[{""amount"":8,""name"":""柑曼怡利口酒"",""unit"":""""},{""amount"":0.25,""name"":""重奶油"",""unit"":""""}]","[""少于15分钟"",""简单"",""甜点""]"
418177,巧克力夏洛特蛋糕,516.2,29.6,26.3,33.6,20.9,1,23.2,257,123.7,1,snack,"[{""amount"":12,""name"":""无味明胶"",""unit"":""""},{""amount"":2,""name"":""白糖"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""盐"",""unit"":""""},{""amount"":0.25,""name"":""巧克力牛奶"",""unit"":""""},{""amount"":3,""name"":""香草"",""unit"":""""},{""amount"":1,""name"":""重奶油"",""unit"":""""}]","[""少于30分钟"",""甜点""]"
486624,鹰嘴豆巧克力布朗尼,728.2,20.9,84,46,26.4,16.6,38.3,487.6,193.6,1,snack,"[{""amount"":10,""name"":""苦甜巧克力豆"",""unit"":""""},{""amount"":1,""name"":""鹰嘴豆"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":0.75,""name"":""白糖"",""unit"":""""},{""amount"":4,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.5,""name"":""泡打粉"",""unit"":""""}]","[""少于60分钟"",""简单"",""甜点""]"
128447,花生酱彩泥,873.4,28.1,108.3,42.3,12.2,6,88.1,419,31,1,snack,"[{""amount"":1,""name"":""花生酱"",""unit"":""""},{""amount"":1,""name"":""蜂蜜"",""unit"":""""},{""amount"":1,""name"":""奶粉"",""unit"":""""},{""amount"":1,""name"":""燕麦片"",""unit"":""""}]","[""适合儿童"",""少于15分钟"",""简单"",""甜点""]"
40289,妮娜特制热巧克力,710.2,18.3,42.3,74.2,45.9,23.5,1.3,34,0,1,snack,"[{""amount"":0.5,""name"":""杏仁利口酒"",""unit"":""""},{""amount"":2,""name"":""巧克力"",""unit"":""""},{""amount"":5,""name"":""棉花糖"",""unit"":""""}]","[""冬季"",""圣诞"",""少于15分钟"",""简单"",""饮料""]"
400934,苹果芹菜沙拉,390.7,23.6,57.3,9.6,1.3,3.3,16,222.2,0,1,snack,"[{""amount"":1,""name"":""开水"",""unit"":""""},{""amount"":0.25,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""冷水"",""unit"":""""},{""amount"":2,""name"":""芹菜"",""unit"":""""},{""amount"":1,""name"":""苹果"",""unit"":""""},{""amount"":0.5,""name"":""菠萝"",""unit"":""""}]","[""甜点"",""低胆固醇"",""健康"",""少于15分钟"",""简单"",""明胶""]"
99275,百香果橙子雪葩,927.8,16.3,219.2,2.8,0.3,19.9,182.7,166.6,0,1,snack,"[{""amount"":3,""name"":""百香果果肉"",""unit"":""""},{""amount"":0.75,""name"":""白糖"",""unit"":""""},{""amount"":0.5,""name"":""柑曼怡利口酒"",""unit"":""""},{""amount"":2,""name"":""君度利口酒"",""unit"":""""}]","[""甜点"",""橙子"",""柑橘"",""热带水果"",""水果"",""少于15分钟"",""简单"",""冷冻甜点""]"
207706,巧克力山核桃波本蛋糕（低脂版！）,899.2,21.7,138.6,39.3,17.8,15.8,104.2,133.3,188.8,1,snack,"[{""amount"":0.25,""name"":""山核桃"",""unit"":""""},{""amount"":3,""name"":""通用面粉"",""unit"":""""},{""amount"":3,""name"":""苦甜巧克力"",""unit"":""""},{""amount"":0.5,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""开水"",""unit"":""""},{""amount"":0.5,""name"":""波本威士忌"",""unit"":""""},{""amount"":2,""name"":""塔塔粉"",""unit"":""""},{""amount"":1,""name"":""糖粉"",""unit"":""""}]","[""水果"",""坚果"",""少于60分钟"",""甜点""]"
359614,椰香香草冻酸奶,312.5,22.2,24,15,7.2,5.2,12.8,369.8,8.5,1,snack,"[{""amount"":150,""name"":""脱脂原味酸奶"",""unit"":""""},{""amount"":50,""name"":""低脂白软干酪"",""unit"":""""},{""amount"":75,""name"":""脱脂牛奶"",""unit"":""""},{""amount"":10,""name"":""亚麻籽粉"",""unit"":""""},{""amount"":5,""name"":""椰子"",""unit"":""""},{""amount"":10,""name"":""三氯蔗糖颗粒"",""unit"":""""}]","[""甜点"",""无蛋"",""不含..."",""甜味"",""新手厨师"",""冷冻室"",""简单"",""便宜"",""冷冻甜点""]"
392424,葡萄牙焦糖布丁,394.5,27.4,14.7,24.4,10.5,0,2.7,337.1,670.7,4,snack,"[{""amount"":50,""name"":""冷水"",""unit"":""-75""},{""amount"":200,""name"":""白糖"",""unit"":""""},{""amount"":200,""name"":""白糖"",""unit"":""""},{""amount"":12,""name"":""鸡蛋"",""unit"":""""},{""amount"":1,""name"":""牛奶"",""unit"":""""},{""amount"":1,""name"":""肉桂棒"",""unit"":""""},{""amount"":1,""name"":""柠檬皮"",""unit"":""""},{""amount"":1,""name"":""香草精"",""unit"":""""}]","[""少于4小时"",""甜点""]"
419216,巧克力牛奶混合粉,924.1,33.7,73.4,58.2,27.3,2.1,69.7,593.7,110.4,36,snack,"[{""amount"":1,""name"":""巧克力"",""unit"":""""},{""amount"":1,""name"":""奶粉"",""unit"":""""},{""amount"":4,""name"":""糖粉"",""unit"":""""}]","[""高含量..."",""冬季"",""少于15分钟"",""供多人食用"",""简单"",""便宜"",""饮料""]"
264911,水果饺子,569.2,26.9,81,14.2,7.8,2.5,7.1,533.4,137.9,4,snack,"[{""amount"":2,""name"":""黄油"",""unit"":""""},{""amount"":2,""name"":""白糖"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""小凝乳白软干酪"",""unit"":""""},{""amount"":3,""name"":""面粉"",""unit"":""""},{""amount"":0,""name"":""牛奶"",""unit"":""""}]","[""水果"",""健康"",""少于60分钟"",""简单"",""甜点""]"
125929,乌克兰纳利斯尼基（莳萝咸味版）,418.4,26.4,44,14.6,6.8,1.1,7.1,967.8,240.1,4,snack,"[{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":1.5,""name"":""牛奶"",""unit"":""""},{""amount"":1,""name"":""白糖"",""unit"":""""},{""amount"":0.25,""name"":""香草"",""unit"":""""},{""amount"":1.25,""name"":""通用白面粉"",""unit"":""""},{""amount"":1.5,""name"":""泡打粉"",""unit"":""""},{""amount"":0.25,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""奶油式白软干酪"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""盐"",""unit"":""""},{""amount"":0.25,""name"":""白糖"",""unit"":""""},{""amount"":1,""name"":""莳萝"",""unit"":""""}]","[""欧洲"",""咸味"",""少于60分钟"",""甜点""]"
370463,辣巧克力舒芙蕾配盐之花,597.4,22.4,41.7,49.6,27.6,12.7,19.2,204.9,423,3,snack,"[{""amount"":8,""name"":""黑巧克力"",""unit"":""""},{""amount"":6,""name"":""鸡蛋"",""unit"":""""},{""amount"":0.25,""name"":""红糖"",""unit"":""""},{""amount"":1,""name"":""辣椒粉"",""unit"":""""},{""amount"":0.25,""name"":""塔塔粉"",""unit"":""""},{""amount"":1,""name"":""黄油"",""unit"":""""},{""amount"":0,""name"":""细砂糖"",""unit"":""""},{""amount"":0,""name"":""盐之花"",""unit"":""""}]","[""欧洲"",""少于60分钟"",""甜点""]"
46528,薄荷杏子茶混合,762.5,27.8,166.2,0.8,0.1,2.1,113.9,124.3,0,1,snack,"[{""amount"":2,""name"":""杏子果冻"",""unit"":""""},{""amount"":2,""name"":""白糖"",""unit"":""""}]","[""低胆固醇"",""健康"",""少于15分钟"",""免煮"",""小型电器"",""简单"",""饮料""]"
497494,巧克力黑豆布朗尼配美味红薯糖霜,539.3,14.6,90.9,20.5,10,18.6,53.2,154,0,6,snack,"[{""amount"":19,""name"":""黑豆"",""unit"":""""},{""amount"":2,""name"":""黑豆"",""unit"":""""},{""amount"":2,""name"":""杏仁酱"",""unit"":""""},{""amount"":1,""name"":""去核椰枣"",""unit"":""""},{""amount"":2,""name"":""可可粉"",""unit"":""""},{""amount"":0.25,""name"":""椰子油"",""unit"":""""},{""amount"":0.6666666666666666,""name"":""海盐"",""unit"":""""},{""amount"":0.5,""name"":""红薯"",""unit"":""""},{""amount"":0.25,""name"":""去核椰枣"",""unit"":""""},{""amount"":4,""name"":""可可粉"",""unit"":""""},{""amount"":0.5,""name"":""杏仁酱"",""unit"":""""},{""amount"":1,""name"":""椰奶"",""unit"":""""},{""amount"":0,""name"":""纯香草精"",""unit"":""""}]","[""曲奇与布朗尼"",""黑豆"",""豆类"",""蔬菜"",""无乳糖"",""纯素"",""不含..."",""甜味"",""少于60分钟"",""自制"",""甜点""]"
541249,萨米甜点,730.1,22.9,44.4,56.2,6.5,9.4,13.1,227.5,0,1,snack,"[{""amount"":2,""name"":""花生"",""unit"":""""},{""amount"":2,""name"":""核桃"",""unit"":""""}]","[""少于15分钟"",""甜点""]"
26127,甜花生汤,482.2,21.9,13.7,41.9,5.8,7.2,3.4,18.9,0,4,snack,"[{""amount"":12,""name"":""花生"",""unit"":""""},{""amount"":3,""name"":""水"",""unit"":""""},{""amount"":0,""name"":""白糖"",""unit"":""""}]","[""中文"",""亚洲"",""纯素"",""工作日夜晚"",""简单"",""甜点""]"
538053,苏式芝麻馅饼,939.1,29.3,76.7,59.1,13.9,5.1,23,245.4,22.8,1,snack,"[{""amount"":330,""name"":""通用面粉"",""unit"":""""},{""amount"":120,""name"":""白糖"",""unit"":""""},{""amount"":70,""name"":""水"",""unit"":""""},{""amount"":130,""name"":""面筋粉"",""unit"":""""},{""amount"":240,""name"":""通用面粉"",""unit"":""""},{""amount"":120,""name"":""蜂蜜"",""unit"":""""},{""amount"":230,""name"":""葡萄干"",""unit"":""""},{""amount"":200,""name"":""花椒粒"",""unit"":""""},{""amount"":210,""name"":""盐"",""unit"":""""},{""amount"":140,""name"":""葵花籽"",""unit"":""""}]","[""中文"",""亚洲"",""高蛋白"",""高含量..."",""农历新年"",""少于4小时"",""甜点""]"
406857,莉兹的旋纹薄荷棉花糖,257,24.1,42.2,0.1,0,0.1,31.5,115.9,0,24,snack,"[{""amount"":0.75,""name"":""水"",""unit"":""""},{""amount"":2,""name"":""香草"",""unit"":""""},{""amount"":1.5,""name"":""明胶"",""unit"":""""},{""amount"":4,""name"":""白糖"",""unit"":""""},{""amount"":3,""name"":""淡玉米糖浆"",""unit"":""""},{""amount"":1.25,""name"":""水"",""unit"":""""},{""amount"":0.75,""name"":""盐"",""unit"":""""},{""amount"":0.5,""name"":""糖粉"",""unit"":""""},{""amount"":0.3333333333333333,""name"":""马铃薯淀粉"",""unit"":""""}]","[""甜点"",""低胆固醇"",""高蛋白"",""健康"",""高含量..."",""圣诞"",""供多人食用"",""糖果""]"
480982,阿拉伯杏仁蛋糕,648,22.6,58.7,39.3,4.6,8.2,46.3,95.9,248,1,snack,"[{""amount"":400,""name"":""白糖"",""unit"":""""},{""amount"":250,""name"":""蜂蜜"",""unit"":""""},{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":8,""name"":""豆蔻"",""unit"":""""},{""amount"":1,""name"":""酥油"",""unit"":""-2""},{""amount"":0,""name"":""糖粉"",""unit"":""""}]","[""西南亚（中东）"",""无乳糖"",""不含..."",""少于60分钟"",""甜点""]"
600001,番茄炒蛋,330,15,16,22,5.0,3.0,11,380,372,2,lunch,"[{""amount"":2,""name"":""鸡蛋"",""unit"":""""},{""amount"":2,""name"":""番茄"",""unit"":""""},{""amount"":1,""name"":""食用油"",""unit"":""""},{""amount"":0.5,""name"":""白糖"",""unit"":""""},{""amount"":0.5,""name"":""盐"",""unit"":""""},{""amount"":1,""name"":""小葱"",""unit"":""""}]","[""中文"",""亚洲"",""蔬菜"",""高蛋白"",""健康"",""家常菜聚餐"",""工作日夜晚"",""少于30分钟"",""炉灶顶"",""炒"",""简单"",""便宜"",""午餐/零食"",""适合儿童""]"
